2020-06-24 16:46:17.628 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'taskExecutorBuilder'
2020-06-24 16:46:17.636 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.validation.ValidationAutoConfiguration'
2020-06-24 16:46:17.642 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'defaultValidator'
2020-06-24 16:46:17.649 DEBUG 7680 --- [           main] o.h.v.i.e.resolver.TraversableResolvers  : Cannot find javax.persistence.Persistence on classpath. Assuming non JPA 2 environment. All properties will per default be traversable.
2020-06-24 16:46:17.649 DEBUG 7680 --- [           main] .h.v.m.ResourceBundleMessageInterpolator : Loaded expression factory via original TCCL
2020-06-24 16:46:17.663 DEBUG 7680 --- [           main] o.h.v.i.e.resolver.TraversableResolvers  : Cannot find javax.persistence.Persistence on classpath. Assuming non JPA 2 environment. All properties will per default be traversable.
2020-06-24 16:46:17.665 DEBUG 7680 --- [           main] o.h.v.internal.engine.ConfigurationImpl  : Setting custom MessageInterpolator of type org.springframework.validation.beanvalidation.LocaleContextMessageInterpolator
2020-06-24 16:46:17.666 DEBUG 7680 --- [           main] o.h.v.internal.engine.ConfigurationImpl  : Setting custom ConstraintValidatorFactory of type org.springframework.validation.beanvalidation.SpringConstraintValidatorFactory
2020-06-24 16:46:17.667 DEBUG 7680 --- [           main] o.h.v.internal.engine.ConfigurationImpl  : Setting custom ParameterNameProvider of type org.springframework.validation.beanvalidation.LocalValidatorFactoryBean$1
2020-06-24 16:46:17.668 DEBUG 7680 --- [           main] o.h.v.i.xml.config.ValidationXmlParser   : Trying to load META-INF/validation.xml for XML based Validator configuration.
2020-06-24 16:46:17.668 DEBUG 7680 --- [           main] o.h.v.i.xml.config.ResourceLoaderHelper  : Trying to load META-INF/validation.xml via user class loader
2020-06-24 16:46:17.669 DEBUG 7680 --- [           main] o.h.v.i.xml.config.ResourceLoaderHelper  : Trying to load META-INF/validation.xml via TCCL
2020-06-24 16:46:17.669 DEBUG 7680 --- [           main] o.h.v.i.xml.config.ResourceLoaderHelper  : Trying to load META-INF/validation.xml via Hibernate Validator's class loader
2020-06-24 16:46:17.670 DEBUG 7680 --- [           main] o.h.v.i.xml.config.ValidationXmlParser   : No META-INF/validation.xml found. Using annotation based configuration only.
2020-06-24 16:46:17.677 DEBUG 7680 --- [           main] o.h.v.i.engine.ValidatorFactoryImpl      : HV000234: Using org.springframework.validation.beanvalidation.LocaleContextMessageInterpolator as ValidatorFactory-scoped message interpolator.
2020-06-24 16:46:17.677 DEBUG 7680 --- [           main] o.h.v.i.engine.ValidatorFactoryImpl      : HV000234: Using org.hibernate.validator.internal.engine.resolver.TraverseAllTraversableResolver as ValidatorFactory-scoped traversable resolver.
2020-06-24 16:46:17.677 DEBUG 7680 --- [           main] o.h.v.i.engine.ValidatorFactoryImpl      : HV000234: Using org.hibernate.validator.internal.util.ExecutableParameterNameProvider as ValidatorFactory-scoped parameter name provider.
2020-06-24 16:46:17.678 DEBUG 7680 --- [           main] o.h.v.i.engine.ValidatorFactoryImpl      : HV000234: Using org.hibernate.validator.internal.engine.DefaultClockProvider as ValidatorFactory-scoped clock provider.
2020-06-24 16:46:17.678 DEBUG 7680 --- [           main] o.h.v.i.engine.ValidatorFactoryImpl      : HV000234: Using org.hibernate.validator.internal.engine.scripting.DefaultScriptEvaluatorFactory as ValidatorFactory-scoped script evaluator factory.
2020-06-24 16:46:17.681 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration$WhitelabelErrorViewConfiguration'
2020-06-24 16:46:17.687 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'error'
2020-06-24 16:46:17.694 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'beanNameViewResolver'
2020-06-24 16:46:17.700 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'errorAttributes'
2020-06-24 16:46:17.706 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'basicErrorController'
2020-06-24 16:46:17.708 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'basicErrorController' via factory method to bean named 'errorAttributes'
2020-06-24 16:46:17.715 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter$FaviconConfiguration'
2020-06-24 16:46:17.716 DEBUG 7680 --- [           main] ocalVariableTableParameterNameDiscoverer : Cannot find '.class' file for class [class org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter$FaviconConfiguration$$EnhancerBySpringCGLIB$$a48102c3] - unable to determine constructor/method parameter names
2020-06-24 16:46:17.717 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter$FaviconConfiguration' via constructor to bean named 'spring.resources-org.springframework.boot.autoconfigure.web.ResourceProperties'
2020-06-24 16:46:17.724 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'faviconHandlerMapping'
2020-06-24 16:46:17.734 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'faviconRequestHandler'
2020-06-24 16:46:17.773 DEBUG 7680 --- [           main] o.s.w.s.handler.SimpleUrlHandlerMapping  : Patterns [/**/favicon.ico] in 'faviconHandlerMapping'
2020-06-24 16:46:17.775 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'requestMappingHandlerAdapter'
2020-06-24 16:46:17.794 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'messageConverters'
2020-06-24 16:46:17.794 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.http.HttpMessageConvertersAutoConfiguration'
2020-06-24 16:46:17.795 DEBUG 7680 --- [           main] ocalVariableTableParameterNameDiscoverer : Cannot find '.class' file for class [class org.springframework.boot.autoconfigure.http.HttpMessageConvertersAutoConfiguration$$EnhancerBySpringCGLIB$$f586aaac] - unable to determine constructor/method parameter names
2020-06-24 16:46:17.799 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'stringHttpMessageConverter'
2020-06-24 16:46:17.800 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.http.HttpMessageConvertersAutoConfiguration$StringHttpMessageConverterConfiguration'
2020-06-24 16:46:17.800 DEBUG 7680 --- [           main] ocalVariableTableParameterNameDiscoverer : Cannot find '.class' file for class [class org.springframework.boot.autoconfigure.http.HttpMessageConvertersAutoConfiguration$StringHttpMessageConverterConfiguration$$EnhancerBySpringCGLIB$$2894714c] - unable to determine constructor/method parameter names
2020-06-24 16:46:17.800 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.http.HttpMessageConvertersAutoConfiguration$StringHttpMessageConverterConfiguration' via constructor to bean named 'spring.http-org.springframework.boot.autoconfigure.http.HttpProperties'
2020-06-24 16:46:17.816 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mappingJackson2HttpMessageConverter'
2020-06-24 16:46:17.817 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.http.JacksonHttpMessageConvertersConfiguration$MappingJackson2HttpMessageConverterConfiguration'
2020-06-24 16:46:17.823 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jacksonObjectMapper'
2020-06-24 16:46:17.823 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperConfiguration'
2020-06-24 16:46:17.831 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jacksonObjectMapperBuilder'
2020-06-24 16:46:17.833 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperBuilderConfiguration'
2020-06-24 16:46:17.833 DEBUG 7680 --- [           main] ocalVariableTableParameterNameDiscoverer : Cannot find '.class' file for class [class org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperBuilderConfiguration$$EnhancerBySpringCGLIB$$e93320c2] - unable to determine constructor/method parameter names
2020-06-24 16:46:17.834 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperBuilderConfiguration' via constructor to bean named 'org.springframework.web.context.support.GenericWebApplicationContext@4d18aa28'
2020-06-24 16:46:17.843 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'standardJacksonObjectMapperBuilderCustomizer'
2020-06-24 16:46:17.843 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$Jackson2ObjectMapperBuilderCustomizerConfiguration'
2020-06-24 16:46:17.850 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.jackson-org.springframework.boot.autoconfigure.jackson.JacksonProperties'
2020-06-24 16:46:17.855 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'standardJacksonObjectMapperBuilderCustomizer' via factory method to bean named 'org.springframework.web.context.support.GenericWebApplicationContext@4d18aa28'
2020-06-24 16:46:17.855 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'standardJacksonObjectMapperBuilderCustomizer' via factory method to bean named 'spring.jackson-org.springframework.boot.autoconfigure.jackson.JacksonProperties'
2020-06-24 16:46:17.864 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'jacksonObjectMapperBuilder' via factory method to bean named 'standardJacksonObjectMapperBuilderCustomizer'
2020-06-24 16:46:17.904 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'parameterNamesModule'
2020-06-24 16:46:17.905 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$ParameterNamesModuleConfiguration'
2020-06-24 16:46:17.944 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jsonComponentModule'
2020-06-24 16:46:17.945 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration'
2020-06-24 16:46:17.974 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'jacksonObjectMapper' via factory method to bean named 'jacksonObjectMapperBuilder'
2020-06-24 16:46:18.026 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'mappingJackson2HttpMessageConverter' via factory method to bean named 'jacksonObjectMapper'
2020-06-24 16:46:18.073 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcConversionService'
2020-06-24 16:46:18.090 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcValidator'
2020-06-24 16:46:18.104 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'applicationTaskExecutor'
2020-06-24 16:46:18.107 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'applicationTaskExecutor' via factory method to bean named 'taskExecutorBuilder'
2020-06-24 16:46:18.126  INFO 7680 --- [           main] o.s.s.concurrent.ThreadPoolTaskExecutor  : Initializing ExecutorService 'applicationTaskExecutor'
2020-06-24 16:46:18.156 DEBUG 7680 --- [           main] s.w.s.m.m.a.RequestMappingHandlerAdapter : ControllerAdvice beans: 0 @ModelAttribute, 0 @InitBinder, 1 RequestBodyAdvice, 1 ResponseBodyAdvice
2020-06-24 16:46:18.210 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'requestMappingHandlerMapping'
2020-06-24 16:46:18.224 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcResourceUrlProvider'
2020-06-24 16:46:18.270 DEBUG 7680 --- [           main] s.w.s.m.m.a.RequestMappingHandlerMapping : 3 mappings in 'requestMappingHandlerMapping'
2020-06-24 16:46:18.272 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'welcomePageHandlerMapping'
2020-06-24 16:46:18.272 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'welcomePageHandlerMapping' via factory method to bean named 'org.springframework.web.context.support.GenericWebApplicationContext@4d18aa28'
2020-06-24 16:46:18.279 DEBUG 7680 --- [           main] o.s.c.e.PropertySourcesPropertyResolver  : Found key 'spring.mvc.view.prefix' in PropertySource 'configurationProperties' with value of type String
2020-06-24 16:46:18.280 DEBUG 7680 --- [           main] o.s.c.e.PropertySourcesPropertyResolver  : Found key 'spring.mvc.view.suffix' in PropertySource 'configurationProperties' with value of type String
2020-06-24 16:46:18.295 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcPathMatcher'
2020-06-24 16:46:18.299 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcUrlPathHelper'
2020-06-24 16:46:18.303 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'viewControllerHandlerMapping'
2020-06-24 16:46:18.306 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'beanNameHandlerMapping'
2020-06-24 16:46:18.328 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'resourceHandlerMapping'
2020-06-24 16:46:18.349 DEBUG 7680 --- [           main] o.s.w.s.handler.SimpleUrlHandlerMapping  : Patterns [/webjars/**, /**] in 'resourceHandlerMapping'
2020-06-24 16:46:18.350 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'defaultServletHandlerMapping'
2020-06-24 16:46:18.351 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcUriComponentsContributor'
2020-06-24 16:46:18.357 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'httpRequestHandlerAdapter'
2020-06-24 16:46:18.360 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'simpleControllerHandlerAdapter'
2020-06-24 16:46:18.364 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'handlerExceptionResolver'
2020-06-24 16:46:18.376 DEBUG 7680 --- [           main] .m.m.a.ExceptionHandlerExceptionResolver : ControllerAdvice beans: 0 @ExceptionHandler, 1 ResponseBodyAdvice
2020-06-24 16:46:18.386 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcViewResolver'
2020-06-24 16:46:18.401 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'defaultViewResolver'
2020-06-24 16:46:18.425 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'viewResolver'
2020-06-24 16:46:18.427 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'viewResolver' via factory method to bean named 'org.springframework.beans.factory.support.DefaultListableBeanFactory@361c294e'
2020-06-24 16:46:18.445 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'requestContextFilter'
2020-06-24 16:46:18.484 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration'
2020-06-24 16:46:18.496 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'hiddenHttpMethodFilter'
2020-06-24 16:46:18.519 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'formContentFilter'
2020-06-24 16:46:18.542 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.cloud.aws.autoconfigure.jdbc.AmazonRdsDatabaseAutoConfiguration'
2020-06-24 16:46:18.553 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'amazonRDS'
2020-06-24 16:46:18.567 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'regionProvider'
2020-06-24 16:46:18.870 DEBUG 7680 --- [           main] com.amazonaws.AmazonWebServiceClient     : Internal logging successfully configured to commons logger: true
2020-06-24 16:46:19.156 DEBUG 7680 --- [           main] c.a.m.CsmConfigurationProviderChain      : Unable to load configuration from com.amazonaws.monitoring.EnvironmentVariableCsmConfigurationProvider@71c0b742: Unable to load Client Side Monitoring configurations from environment variables!
2020-06-24 16:46:19.157 DEBUG 7680 --- [nnection-reaper] h.i.c.PoolingHttpClientConnectionManager : Closing connections idle longer than 60000 MILLISECONDS
2020-06-24 16:46:19.158 DEBUG 7680 --- [           main] c.a.m.CsmConfigurationProviderChain      : Unable to load configuration from com.amazonaws.monitoring.SystemPropertyCsmConfigurationProvider@3bbb8c16: Unable to load Client Side Monitoring configurations from system properties variables!
2020-06-24 16:46:19.159 DEBUG 7680 --- [           main] c.a.m.CsmConfigurationProviderChain      : Unable to load configuration from com.amazonaws.monitoring.ProfileCsmConfigurationProvider@73e1ecd0: Unable to load config file
2020-06-24 16:46:19.230 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.DataSourceConfiguration$Hikari'
2020-06-24 16:46:19.236 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'dataSource'
2020-06-24 16:46:19.238 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.datasource-org.springframework.boot.autoconfigure.jdbc.DataSourceProperties'
2020-06-24 16:46:19.253 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'dataSource' via factory method to bean named 'spring.datasource-org.springframework.boot.autoconfigure.jdbc.DataSourceProperties'
2020-06-24 16:46:19.272 DEBUG 7680 --- [           main] com.zaxxer.hikari.HikariConfig           : Driver class net.sf.log4jdbc.sql.jdbcapi.DriverSpy found in Thread context class loader jdk.internal.loader.ClassLoaders$AppClassLoader@c387f44
2020-06-24 16:46:19.278 DEBUG 7680 --- [           main] log4jdbc.debug                           : log4jdbc-logj2 properties initialization...
2020-06-24 16:46:19.278 DEBUG 7680 --- [           main] log4jdbc.debug                           : Using logger: net.sf.log4jdbc.log.slf4j.Slf4jSpyLogDelegator
2020-06-24 16:46:19.278 DEBUG 7680 --- [           main] log4jdbc.debug                           : x log4jdbc.debug.stack.prefix is not defined
2020-06-24 16:46:19.278 DEBUG 7680 --- [           main] log4jdbc.debug                           : x log4jdbc.sqltiming.warn.threshold is not defined
2020-06-24 16:46:19.279 DEBUG 7680 --- [           main] log4jdbc.debug                           : x log4jdbc.sqltiming.error.threshold is not defined
2020-06-24 16:46:19.279 DEBUG 7680 --- [           main] log4jdbc.debug                           : x log4jdbc.dump.booleanastruefalse is not defined (using default value false)
2020-06-24 16:46:19.279 DEBUG 7680 --- [           main] log4jdbc.debug                           :   log4jdbc.dump.sql.maxlinelength = 0
2020-06-24 16:46:19.279 DEBUG 7680 --- [           main] log4jdbc.debug                           : x log4jdbc.dump.fulldebugstacktrace is not defined (using default value false)
2020-06-24 16:46:19.279 DEBUG 7680 --- [           main] log4jdbc.debug                           : x log4jdbc.statement.warn is not defined (using default value false)
2020-06-24 16:46:19.279 DEBUG 7680 --- [           main] log4jdbc.debug                           : x log4jdbc.dump.sql.select is not defined (using default value true)
2020-06-24 16:46:19.279 DEBUG 7680 --- [           main] log4jdbc.debug                           : x log4jdbc.dump.sql.insert is not defined (using default value true)
2020-06-24 16:46:19.279 DEBUG 7680 --- [           main] log4jdbc.debug                           : x log4jdbc.dump.sql.update is not defined (using default value true)
2020-06-24 16:46:19.279 DEBUG 7680 --- [           main] log4jdbc.debug                           : x log4jdbc.dump.sql.delete is not defined (using default value true)
2020-06-24 16:46:19.279 DEBUG 7680 --- [           main] log4jdbc.debug                           : x log4jdbc.dump.sql.create is not defined (using default value true)
2020-06-24 16:46:19.279 DEBUG 7680 --- [           main] log4jdbc.debug                           : x log4jdbc.dump.sql.addsemicolon is not defined (using default value false)
2020-06-24 16:46:19.280 DEBUG 7680 --- [           main] log4jdbc.debug                           : x log4jdbc.auto.load.popular.drivers is not defined (using default value true)
2020-06-24 16:46:19.280 DEBUG 7680 --- [           main] log4jdbc.debug                           : x log4jdbc.drivers is not defined
2020-06-24 16:46:19.280 DEBUG 7680 --- [           main] log4jdbc.debug                           : x log4jdbc.trim.sql is not defined (using default value true)
2020-06-24 16:46:19.280 DEBUG 7680 --- [           main] log4jdbc.debug                           : x log4jdbc.trim.sql.extrablanklines is not defined (using default value true)
2020-06-24 16:46:19.280 DEBUG 7680 --- [           main] log4jdbc.debug                           : x log4jdbc.suppress.generated.keys.exception is not defined (using default value false)
2020-06-24 16:46:19.280 DEBUG 7680 --- [           main] log4jdbc.debug                           : log4jdbc-logj2 properties initialization done.
2020-06-24 16:46:19.280 DEBUG 7680 --- [           main] log4jdbc.debug                           : DriverSpy intialization...
2020-06-24 16:46:19.293 DEBUG 7680 --- [           main] log4jdbc.debug                           : WARNING!  log4jdbc couldn't find any underlying jdbc drivers.
2020-06-24 16:46:19.294 DEBUG 7680 --- [           main] log4jdbc.debug                           : DriverSpy intialization done.
2020-06-24 16:46:19.311 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.DataSourceInitializerInvoker'
2020-06-24 16:46:19.312 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.jdbc.DataSourceInitializerInvoker' via constructor to bean named 'spring.datasource-org.springframework.boot.autoconfigure.jdbc.DataSourceProperties'
2020-06-24 16:46:19.313 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.jdbc.DataSourceInitializerInvoker' via constructor to bean named 'org.springframework.web.context.support.GenericWebApplicationContext@4d18aa28'
2020-06-24 16:46:19.321 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.DataSourceAutoConfiguration$PooledDataSourceConfiguration'
2020-06-24 16:46:19.326 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.metadata.DataSourcePoolMetadataProvidersConfiguration$HikariPoolDataSourceMetadataProviderConfiguration'
2020-06-24 16:46:19.330 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'hikariPoolDataSourceMetadataProvider'
2020-06-24 16:46:19.338 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.metadata.DataSourcePoolMetadataProvidersConfiguration$TomcatDataSourcePoolMetadataProviderConfiguration'
2020-06-24 16:46:19.342 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'tomcatPoolDataSourceMetadataProvider'
2020-06-24 16:46:19.348 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.metadata.DataSourcePoolMetadataProvidersConfiguration'
2020-06-24 16:46:19.354 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.DataSourceInitializationConfiguration'
2020-06-24 16:46:19.359 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.DataSourceAutoConfiguration'
2020-06-24 16:46:19.364 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.mybatis.spring.boot.autoconfigure.MybatisLanguageDriverAutoConfiguration'
2020-06-24 16:46:19.368 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.mybatis.spring.boot.autoconfigure.MybatisAutoConfiguration$MapperScannerRegistrarNotFoundConfiguration'
2020-06-24 16:46:19.375 DEBUG 7680 --- [           main] o.m.s.b.a.MybatisAutoConfiguration       : Not found configuration for registering mapper bean using @MapperScan, MapperFactoryBean and MapperScannerConfigurer.
2020-06-24 16:46:19.375 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.mybatis.spring.boot.autoconfigure.MybatisAutoConfiguration'
2020-06-24 16:46:19.376 DEBUG 7680 --- [           main] ocalVariableTableParameterNameDiscoverer : Cannot find '.class' file for class [class org.mybatis.spring.boot.autoconfigure.MybatisAutoConfiguration$$EnhancerBySpringCGLIB$$e273048] - unable to determine constructor/method parameter names
2020-06-24 16:46:19.378 DEBUG 7680 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mybatis-org.mybatis.spring.boot.autoconfigure.MybatisProperties'
